beneficiary_id,first_name,last_name,gender,county,program,activity,sessions_attended,sessions_expected,participation_rate,completion_status,enrollment_date,reporting_period,status
BEN-008747,Nasieku,Kamau,Female,Kiambu,Plus,Health & Wellness,8,10,80.0,In Progress,2026-06-06,Q2 2026,active
BEN-008748,Cherono,Abdi,Female,Meru,Plus,Life Skills,9,11,81.8,In Progress,2026-04-22,Q2 2026,active
BEN-008749,Brenda,Kamau,Female,Nairobi,Plus,Financial Literacy,8,12,66.7,COMPLETED,2026-01-31,Q1 2026,completed
BEN-008751,Akinyi,Wekesa,Female,Nairobi,Plus,Mentorship,12,13,92.3,In Progress,2026-08-23,Q3 2026,active
BEN-008752,Chepkoech,Odhiambo,Female,Nairobi,Plus,Leadership,11,12,91.7,In Progress,2026-09-15,Q3 2026,active
BEN-008754,Dennis,Katana,Male,Nairobi,Plus,Mentorship,18,19,94.7,In Progress,2026-05-03,Q2 2026,active
BEN-008758,Vincent,Barasa,Male,Kakamega,Plus,Health & Wellness,10,10,100.0,In Progress,2026-06-22,Q2 2026,active
BEN-008759,Emily,Nduta,female,Nakuru,Plus,Financial Literacy,6,10,60.0,In Progress,2026-01-31,Q1 2026,active
BEN-008761,Jerop,Korir,Female,Kisumu,Plus,Leadership,6,12,50.0,Dropped,2025-07-18,Q3 2025,dropped_out
BEN-008762,Beatrice,Wekesa,female,Mombasa,Plus,Financial Literacy,3,9,33.3,Dropped,2025-08-25,Q3 2025,dropped_out
BEN-008764,Mohamed,Rotich,Male,MURANGA,Plus,Community Service,6,10,60.0,Dropped,2025-06-07,Q2 2025,dropped_out
BEN-008767,Achieng,Korir,Female,Meru,Plus,Leadership,5,8,62.5,In Progress,2026-08-27,Q3 2026,active
BEN-008769,Anyango,Bett,Female,Muranga,Plus,Health & Wellness,6,7,85.7,Completed,2025-07-10,Q3 2025,completed
BEN-008770,Rotich,Kuria,Male,KISUMU,Plus,Health & Wellness,5,8,62.5,Completed,2025-10-20,Q4 2025,completed
BEN-008772,Kiptoo,Juma,Male,Nairobi,Plus,Health & Wellness,7,8,87.5,Completed,2026-02-05,Q1 2026,completed
BEN-008773,Kipchoge,Kariuki,Male,Nairobi,Plus,Community Service,6,6,100.0,Completed,2025-11-01,Q4 2025,completed
BEN-008774,Esther,Wanjiku,Female,Nyeri,Plus,Mentorship,13,17,76.5,COMPLETED,2025-04-14,Q2 2025,completed
BEN-008775,Chebet,Kimani,Female,Kisumu,Plus,Financial Literacy,3,8,37.5,Dropped,2026-03-21,Q1 2026,dropped_out
BEN-008776,Kagure,Maina,Female,Kajiado,Plus,Health & Wellness,3,7,42.9,Dropped,2026-06-01,Q2 2026,dropped_out
BEN-008778,Boniface,Musyoka,Male,Nairobi,Plus,Mentorship,10,12,83.3,In Progress,2026-05-15,Q2 2026,active
BEN-008779,Mumbi,Maina,Female,Muranga,Plus,Community Service,5,9,55.6,Dropped,2025-12-01,Q4 2025,dropped_out
BEN-008780,Kilonzo,Charo,Male,Kisumu,Plus,Life Skills,11,13,84.6,In Progress,2026-07-26,Q3 2026,active
BEN-008781,Kelvin,Juma,Male,Nairobi County,Plus,Health & Wellness,9,10,90.0,COMPLETED,2025-03-29,Q1 2025,completed
BEN-008782,Wanjiru,Mutua,Female,Nakuru,Plus,Community Service,2,6,33.3,DROPPED,2025-07-25,Q3 2025,dropped_out
BEN-008785,Kipchoge,Rotich,Male,Kiambu,Plus,Community Service,7,7,100.0,Completed,2026-01-30,Q1 2026,completed
BEN-008788,Chepkoech,Nyambane,Female,Kakamega,Plus,Mentorship,12,15,80.0,Completed,2025-10-07,Q4 2025,completed
BEN-008793,Diana,Achieng,f,Kajiado,Plus,Entrepreneurship,13,13,100.0,In Progress,2026-09-30,Q3 2026,active
BEN-008795,John,Mutua,Male,Nairobi,Plus,Financial Literacy,8,8,100.0,Completed,2025-08-13,Q3 2025,completed
BEN-008797,Brian,Kiptoo,Male,Machakos,Plus,Entrepreneurship,8,14,57.1,In Progress,2026-08-04,Q3 2026,active
BEN-008799,Abdi,Korir,Male,Nyeri,Plus,Health & Wellness,6,8,75.0,In Progress,2026-04-10,Q2 2026,active
BEN-008801,Neema,Chebet,Female,Machakos,Plus,Community Service,6,10,60.0,In Progress,2026-07-03,Q3 2026,active
BEN-008805,Anyango,Korir,Female,Uasin Gishu,Plus,Mentorship,12,12,100.0,In Progress,2026-06-11,Q2 2026,active
BEN-008807,Mumbi,Nyambane,Female,Nyeri County,Plus,Mentorship,10,13,76.9,Completed,2025-06-08,Q2 2025,completed
BEN-008810,Halima,Koech,Female,Muranga,Plus,Financial Literacy,9,9,100.0,In Progress,2026-09-24,Q3 2026,active
BEN-008812,Caroline,Gitau,Female,Kakamega,Plus,Mentorship,10,15,66.7,In Progress,2026-09-17,Q3 2026,active
BEN-008814,Wangari,Achieng,Female,Nairobi,Plus,Community Service,8,10,80.0,In Progress,2026-09-12,Q3 2026,active
BEN-008822,David,Baya,Male,Kiambu,Plus,Life Skills,7,13,53.8,dropped out,2025-10-08,Q4 2025,dropped_out
BEN-008824,Chebet,Charo,Female,Kisii,Plus,Life Skills,10,14,71.4,In Progress,2026-09-16,Q3 2026,active
BEN-008827,Akinyi,Abdi,Female,Nakuru,Plus,Financial Literacy,6,10,60.0,Dropped,2025-07-09,Q3 2025,dropped_out
BEN-008828,Mercy,Achieng,Female,Uasin Gishu,Plus,Community Service,7,10,70.0,Completed,2026-06-30,Q2 2026,completed
BEN-008832,Abdi,Matano,male,Nairobi,Plus,Life Skills,11,13,84.6,Completed,2025-07-03,Q3 2025,completed
BEN-008835,Wanjiru,Owino,Female,Nakuru,Plus,Mentorship,11,13,84.6,In Progress,2026-03-15,Q1 2026,active
BEN-008836,Wanjiku,Mutiso,Female,Kiambu,Plus,Financial Literacy,5,8,62.5,In Progress,2026-06-21,Q2 2026,active
BEN-008837,Stephen,Charo,Male,Nairobi,Plus,Financial Literacy,10,10,100.0,Completed,2025-09-24,Q3 2025,completed
BEN-008838,Onyango,Kamau,Male,Nakuru,Plus,Entrepreneurship,13,13,100.0,In Progress,2026-07-20,Q3 2026,active
BEN-008840,Otieno,Nyambane,Male,Nairobi,Plus,Entrepreneurship,10,13,76.9,Completed,2026-01-16,Q1 2026,completed
BEN-008841,Cheruiyot,Korir,Male,Nakuru,Plus,Financial Literacy,6,10,60.0,In Progress,2026-05-01,Q2 2026,active
BEN-008842,David,Kimani,Male,Nakuru,Plus,Financial Literacy,8,9,88.9,In Progress,2026-01-21,Q1 2026,active
BEN-008844,Otieno,Omondi,Male,Kisii,Plus,Community Service,7,10,70.0,Completed,2025-06-30,Q2 2025,completed
BEN-008845,Ali,Kilonzo,Male,Mombasa,Plus,Community Service,8,9,88.9,In Progress,2026-02-22,Q1 2026,active
BEN-008847,Anthony,Njenga,Male,Kajiado,Plus,Health & Wellness,5,7,71.4,Completed,2025-10-12,Q4 2025,completed
BEN-008848,Naisula,Musyoka,Female,Nairobi,Plus,Community Service,7,10,70.0,In Progress,2026-07-02,Q3 2026,active
BEN-008849,David,Nduta,Male,Meru,Plus,Leadership,10,11,90.9,Completed,2026-05-05,Q2 2026,completed
BEN-008852,Wekesa,Nduta,Male,Nairobi,Plus,Mentorship,12,12,100.0,Completed,2025-06-14,Q2 2025,completed
BEN-008857,Achieng,Omondi,Female,Mombasa,Plus,Mentorship,16,18,88.9,Completed,2026-05-02,Q2 2026,completed
BEN-008858,Korir,Owino,Male,Nairobi,Plus,Mentorship,10,13,76.9,In Progress,2026-07-26,Q3 2026,active
BEN-008862,Kevin,Njenga,Male,Muranga,Plus,Leadership,7,11,63.6,Completed,2025-01-19,Q1 2025,completed
BEN-008863,John,Muthoni,Male,Mombasa,Plus,Leadership,7,8,87.5,In Progress,2026-07-12,Q3 2026,active
BEN-008868,Beatrice,Juma,Female,Kilifi,Plus,Leadership,8,12,66.7,In Progress,2026-04-26,Q2 2026,active
BEN-008872,Purity,Korir,Female,Nairobi,Plus,Life Skills,9,12,75.0,In Progress,2026-06-16,Q2 2026,active
BEN-008874,Nasieku,Wekesa,Female,Kisumu,Plus,Life Skills,12,14,85.7,In Progress,2026-04-19,Q2 2026,active
BEN-008875,Francis,Wafula,Male,Kiambu,Plus,Leadership,9,9,100.0,In Progress,2026-07-31,Q3 2026,active
BEN-008876,Nasieku,Mwangi,Female,Kisumu,Plus,Community Service,5,10,50.0,Completed,2026-06-28,Q2 2026,completed
BEN-008880,Atieno,Owino,Female,Kiambu,Plus,Health & Wellness,7,8,87.5,Completed,2025-12-04,Q4 2025,completed
BEN-008885,Samuel,Mutiso,Male,Kisii,Plus,Financial Literacy,5,12,41.7,Dropped,2025-08-09,Q3 2025,dropped_out
BEN-008887,Awuor,Kiptoo,Female,Kiambu,Plus,Health & Wellness,3,6,50.0,In Progress,2026-02-25,Q1 2026,active
BEN-008888,Musyoka,Njoroge,Male,Nakuru,Plus,Mentorship,12,14,85.7,Completed,2025-04-20,Q2 2025,completed
BEN-008889,Grace,Mbogo,Female,Uasin Gishu,Plus,Community Service,8,9,88.9,Completed,2025-03-10,Q1 2025,completed
BEN-008890,Anthony,Njoroge,Male,Machakos,Plus,Community Service,5,8,62.5,In Progress,2026-07-11,Q3 2026,active
BEN-008894,Samuel,Charo,Male,Kakamega,Plus,Mentorship,11,12,91.7,In Progress,2026-06-21,Q2 2026,active
BEN-008899,Barasa,Hassan,Male,Kilifi,Plus,Health & Wellness,6,8,75.0,In Progress,2026-04-25,Q2 2026,active
BEN-008900,Otieno,Kamau,Male,Kakamega,Plus,Leadership,9,11,81.8,In Progress,2026-07-19,Q3 2026,active
BEN-008901,Rotich,Kimani,Male,Kisumu,Plus,Mentorship,15,20,75.0,Completed,2026-03-06,Q1 2026,completed
BEN-008903,Cynthia,Bett,Female,Kisumu,Plus,Health & Wellness,7,8,87.5,Completed,2025-07-28,Q3 2025,completed
BEN-008905,Nasieku,Mohamed,Female,Mombasa,Plus,Health & Wellness,3,7,42.9,Dropped,2025-08-31,Q3 2025,dropped_out
BEN-008907,Nasieku,Omondi,Female,Mombasa,Plus,Health & Wellness,8,9,88.9,Completed,2025-03-17,Q1 2025,completed
BEN-008908,Esther,Otieno,Female,Mombasa,Plus,Leadership,7,9,77.8,In Progress,2026-08-17,Q3 2026,active
BEN-008911,Kiptoo,Kimani,M,Muranga,Plus,Entrepreneurship,8,16,50.0,Dropped,2025-02-02,Q1 2025,dropped_out
BEN-008913,Mohamed,Mwangi,Male,Nairobi,Plus,Community Service,9,9,100.0,In Progress,2026-08-06,Q3 2026,active
BEN-008914,Sharon,Cheruiyot,Female,nairobi,Plus,Life Skills,10,10,100.0,Completed,2025-02-20,Q1 2025,completed
BEN-008918,Gathoni,Baya,Female,Bungoma,Plus,Entrepreneurship,8,11,72.7,In Progress,2026-01-20,Q1 2026,active
BEN-008919,Victor,Cheruiyot,Male,Kisii,Plus,Community Service,5,7,71.4,Completed,2026-06-21,Q2 2026,completed
BEN-008920,Amina,Wafula,F,Nairobi,Plus,Community Service,6,7,85.7,In Progress,2026-06-22,Q2 2026,active
BEN-008921,Simon,Mwakio,Male,Kisumu,Plus,Financial Literacy,7,12,58.3,Completed,2025-09-11,Q3 2025,completed
BEN-008922,Omondi,Kuria,Male,Kilifi,Plus,Life Skills,9,12,75.0,Completed,2025-11-17,Q4 2025,completed
BEN-008923,John,Mbogo,Male,Kilifi,Plus,Financial Literacy,4,9,44.4,Dropped,2025-03-12,Q1 2025,dropped_out
BEN-008925,Baraka,Baya,Male,Uasin Gishu,Plus,Entrepreneurship,7,10,70.0,In Progress,2026-05-15,Q2 2026,active
BEN-008927,Nyambura,Mutua,Female,Meru,Plus,Mentorship,9,20,45.0,Dropped,2025-04-15,Q2 2025,dropped_out
BEN-008929,Jerop,Mutua,Female,Nairobi,Plus,Life Skills,10,11,90.9,Completed,2025-11-22,Q4 2025,completed
BEN-008930,Peter,Ochieng,Male,Bungoma,Plus,Life Skills,8,13,61.5,Dropped,2025-12-12,Q4 2025,dropped_out
BEN-008931,Akinyi,Kamau,Female,Kajiado,Plus,Life Skills,10,13,76.9,Completed,2025-12-13,Q4 2025,completed
BEN-008933,Wanjiku,Matano,Female,Nairobi,Plus,Health & Wellness,6,7,85.7,Completed,2026-01-03,Q1 2026,completed
BEN-008934,Timothy,Gitau,Male,Uasin Gishu,Plus,Mentorship,14,15,93.3,In Progress,2026-01-15,Q1 2026,active
BEN-008936,Patrick,Chebet,Male,Nairobi County,Plus,Entrepreneurship,12,14,85.7,Completed,2025-01-07,Q1 2025,completed
BEN-008937,Atieno,Mbogo,Female,muranga,Plus,Leadership,8,9,88.9,In Progress,2026-02-28,Q1 2026,active
BEN-008941,Brian,Kimani,Male,Kakamega,Plus,Mentorship,9,12,75.0,In Progress,2026-08-10,Q3 2026,active
BEN-008949,Chebet,Juma,Female,Kisumu,Plus,Health & Wellness,4,7,57.1,In Progress,2026-07-12,Q3 2026,active
BEN-008950,Grace,Achieng,Female,Nairobi,Plus,Leadership,5,8,62.5,In Progress,2026-09-04,Q3 2026,active
BEN-008952,Nkatha,Wafula,Female,Meru,Plus,Mentorship,8,12,66.7,complete,2026-02-16,Q1 2026,completed
BEN-008955,Samuel,Kamau,Male,Kiambu,Plus,Life Skills,10,13,76.9,Completed,2025-11-13,Q4 2025,completed
BEN-008957,Kamau,Charo,Male,Kiambu,Plus,Entrepreneurship,16,16,100.0,Completed,2025-04-05,Q2 2025,completed
BEN-008960,Diana,Katana,F,Machakos,Plus,Leadership,6,8,75.0,In Progress,2026-02-08,Q1 2026,active
BEN-008961,Gathoni,Kimani,Female,Nakuru,Plus,Mentorship,9,14,64.3,Completed,2026-03-20,Q1 2026,completed
BEN-008964,James,Abdi,Male,Muranga,Plus,Mentorship,12,12,100.0,Completed,2026-01-10,Q1 2026,completed
BEN-008965,Emily,Maina,Female,Nairobi,Plus,Financial Literacy,11,11,100.0,In Progress,2026-09-06,Q3 2026,active
BEN-008967,Chebet,Cheruiyot,Female,Kisumu,Plus,Mentorship,6,14,42.9,Dropped,2025-08-24,Q3 2025,dropped_out
BEN-008969,Kelvin,Charo,Male,Nakuru,Plus,Leadership,5,12,41.7,Dropped,2025-07-17,Q3 2025,dropped_out
BEN-008972,Caroline,Rotich,Female,Kisumu,Plus,Life Skills,11,14,78.6,Completed,2025-10-27,Q4 2025,completed
BEN-008974,Wanjiku,Wanjiku,Female,Kakamega,Plus,Leadership,9,10,90.0,Completed,2025-08-23,Q3 2025,completed
BEN-008975,Chepkoech,Mutiso,Female,Bungoma,Plus,Community Service,6,8,75.0,In Progress,2026-09-18,Q3 2026,active
BEN-008976,Jerop,Mutua,Female,nakuru,Plus,Entrepreneurship,16,16,100.0,In Progress,2026-05-27,Q2 2026,active
BEN-008977,Grace,Mwakio,Female,Uasin Gishu,Plus,Health & Wellness,5,9,55.6,In Progress,2026-04-20,Q2 2026,active
BEN-008982,Beatrice,Otieno,FEMALE,Kakamega,Plus,Life Skills,9,13,69.2,In Progress,2026-07-12,Q3 2026,active
BEN-008983,Achieng,Bett,Female,Kilifi,Plus,Financial Literacy,8,12,66.7,Completed,2025-03-28,Q1 2025,completed
BEN-008985,Kipchoge,Odhiambo,Male,Kakamega,Plus,Mentorship,11,18,61.1,In Progress,2026-03-22,Q1 2026,active
BEN-008987,Gathoni,Njoroge,Female,Mombasa,Plus,Mentorship,16,17,94.1,In Progress,2026-09-26,Q3 2026,active
BEN-008991,Wanjiku,Mutua,Female,Nairobi,Plus,Mentorship,9,16,56.2,In Progress,2026-04-24,Q2 2026,active
BEN-009000,Wanjiku,Kamau,Female,Kiambu,Plus,Life Skills,8,10,80.0,In Progress,2026-01-23,Q1 2026,active
BEN-009002,Kiptoo,Nduta,Male,Uasin Gishu,Plus,Health & Wellness,4,6,66.7,In Progress,2026-03-20,Q1 2026,active
BEN-009003,Peter,Onyango,Male,Kiambu,Plus,Life Skills,14,14,100.0,In Progress,2026-08-30,Q3 2026,active
BEN-009004,Kevin,Mutiso,Male,NAIROBI,Plus,Leadership,5,10,50.0,Dropped,2025-05-03,Q2 2025,dropped_out
BEN-009005,Francis,Hassan,Male,Kiambu,Plus,Leadership,8,11,72.7,In Progress,2026-03-19,Q1 2026,active
BEN-009008,Naisula,Nduta,Female,Nairobi,Plus,Entrepreneurship,8,11,72.7,In Progress,2026-02-09,Q1 2026,active
BEN-009009,Odhiambo,Odhiambo,Male,NAKURU,Plus,Life Skills,7,14,50.0,dropped out,2025-11-26,Q4 2025,dropped_out
BEN-009012,Kagure,Mwangi,Female,Mombasa,Plus,Financial Literacy,12,12,100.0,Completed,2026-01-21,Q1 2026,completed
BEN-009021,Faith,Njenga,Female,Kakamega,Plus,Leadership,7,11,63.6,Completed,2025-04-08,Q2 2025,completed
BEN-009026,Nyambura,Kamau,Female,Nyeri,Plus,Entrepreneurship,12,16,75.0,Completed,2026-04-02,Q2 2026,completed
BEN-009028,Purity,Ochieng,Female,Nairobi,Plus,Life Skills,8,13,61.5,Dropped,2025-04-28,Q2 2025,dropped_out
BEN-009029,Juma,Owino,Male,Nairobi,Plus,Health & Wellness,5,6,83.3,In Progress,2026-07-12,Q3 2026,active
BEN-009032,Peter,Wanjiku,Male,kiambu,Plus,Community Service,8,8,100.0,Completed,2026-01-24,Q1 2026,completed
BEN-009034,Kilonzo,Rotich,Male,Nairobi,Plus,Financial Literacy,5,8,62.5,Dropped,2025-01-02,Q1 2025,dropped_out
BEN-009035,Wanjiku,Mbogo,Female,Kakamega,Plus,Leadership,8,10,80.0,Completed,2025-10-10,Q4 2025,completed
BEN-009036,James,Kiptoo,Male,Uasin Gishu,Plus,Mentorship,11,15,73.3,In Progress,2026-09-29,Q3 2026,active
BEN-009037,Purity,Mutiso,Female,Nairobi,Plus,Financial Literacy,7,10,70.0,Completed,2025-04-08,Q2 2025,completed
BEN-009038,Emily,Gitau,Female,Kisumu,Plus,Entrepreneurship,10,14,71.4,Completed,2025-05-31,Q2 2025,completed
BEN-009042,Anyango,Bett,Female,Uasin Gishu County,Plus,Leadership,10,12,83.3,In Progress,2026-06-09,Q2 2026,active
BEN-009043,Onyango,Omondi,Male,Mombasa,Plus,Mentorship,19,20,95.0,Completed,2025-01-27,Q1 2025,completed
BEN-009045,Isaac,Omondi,Male,Nairobi,Plus,Leadership,9,12,75.0,In Progress,2026-06-06,Q2 2026,active
BEN-009049,Nkatha,Onyango,Female,KILIFI,Plus,Life Skills,4,10,40.0,Dropped,2025-12-12,Q4 2025,dropped_out
BEN-009052,Nyambura,Kilonzo,Female,Mombasa,Plus,Community Service,5,10,50.0,In Progress,2026-08-11,Q3 2026,active
BEN-009053,Chebet,Matano,Female,Kiambu,Plus,Mentorship,11,17,64.7,In Progress,2026-07-28,Q3 2026,active
BEN-009066,Emily,Mbogo,Female,Kajiado,Plus,Life Skills,8,12,66.7,Completed,2026-01-03,Q1 2026,completed
BEN-009067,John,Juma,Male,Mombasa,Plus,Entrepreneurship,15,16,93.8,In Progress,2026-04-27,Q2 2026,active
BEN-009072,Wanjiru,Korir,Female,Kiambu County,Plus,Entrepreneurship,5,16,31.2,Dropped,2025-04-15,Q2 2025,dropped_out
BEN-009073,John,Gitau,Male,Kiambu,Plus,Financial Literacy,9,11,81.8,Completed,2025-06-21,Q2 2025,completed
BEN-009078,Atieno,Achieng,Female,Uasin Gishu,Plus,Mentorship,12,18,66.7,Completed,2025-04-29,Q2 2025,completed
BEN-009079,Gathoni,Mutua,Female,Nairobi,Plus,Community Service,6,7,85.7,Completed,2025-12-11,Q4 2025,completed
BEN-009083,Wekesa,Koech,Male,Kakamega,Plus,Health & Wellness,7,9,77.8,Completed,2025-12-21,Q4 2025,completed
BEN-009087,Kipchoge,Njenga,MALE,Nairobi,Plus,Entrepreneurship,11,11,100.0,Completed,2025-04-25,Q2 2025,completed
BEN-009090,Nasieku,Katana,Female,Bungoma,Plus,Entrepreneurship,7,13,53.8,In Progress,2026-08-18,Q3 2026,active
BEN-009092,Neema,Njoroge,Female,Kilifi,Plus,Mentorship,8,17,47.1,Dropped,2026-03-17,Q1 2026,dropped_out
BEN-009094,Atieno,Wanjiku,Female,Kisumu,Plus,Life Skills,7,10,70.0,In Progress,2026-09-17,Q3 2026,active
BEN-009097,Anthony,Charo,Male,Nairobi,Plus,Mentorship,10,14,71.4,Completed,2026-01-30,Q1 2026,completed
BEN-009101,Brian,Kamau,Male,Nakuru,Plus,Mentorship,8,13,61.5,Completed,2025-10-03,Q4 2025,completed
BEN-009104,Jerop,Baya,Female,Bungoma County,Plus,Leadership,9,11,81.8,Completed,2025-07-01,Q3 2025,completed
BEN-009108,Njeri,Chebet,Female,Kiambu,Plus,Financial Literacy,10,10,100.0,In Progress,2026-07-07,Q3 2026,active
BEN-009111,Neema,Chebet,Female,Kiambu,Plus,Leadership,4,9,44.4,Dropped,2026-01-28,Q1 2026,dropped_out
BEN-009113,Victor,Omondi,Male,Muranga,Plus,Financial Literacy,8,10,80.0,Completed,2025-09-08,Q3 2025,completed
BEN-009116,Collins,Kimani,Male,Nakuru,Plus,Financial Literacy,9,12,75.0,Completed,2025-03-29,Q1 2025,completed
BEN-009118,Joseph,Onyango,Male,Kiambu,Plus,Entrepreneurship,12,12,100.0,Completed,2025-12-19,Q4 2025,completed
BEN-009120,Otieno,Barasa,Male,Uasin Gishu,Plus,Community Service,7,10,70.0,In Progress,2026-06-02,Q2 2026,active
BEN-009121,Njeri,Kimani,Female,Kilifi,Plus,Health & Wellness,3,7,42.9,Dropped,2025-03-25,Q1 2025,dropped_out
BEN-009122,Faith,Juma,Female,Kisii,Plus,Entrepreneurship,8,10,80.0,In Progress,2026-08-14,Q3 2026,active
BEN-009124,Nicholas,Rotich,Male,Nairobi,Plus,Leadership,11,11,100.0,In Progress,2026-08-22,Q3 2026,active
BEN-009125,Neema,Mutiso,Female,Mombasa,Plus,Entrepreneurship,7,12,58.3,In Progress,2026-03-29,Q1 2026,active
BEN-009130,Beatrice,Mbogo,Female,Kisumu,Plus,Entrepreneurship,8,15,53.3,In Progress,2026-04-07,Q2 2026,active
BEN-009133,Daniel,Owino,Male,Kiambu County,Plus,Community Service,7,7,100.0,In Progress,2026-05-02,Q2 2026,active
BEN-009135,David,Baya,Male,Nairobi,Plus,Mentorship,18,18,100.0,Completed,2025-11-23,Q4 2025,completed
BEN-009136,Mercy,Kilonzo,Female,Kiambu,Plus,Life Skills,11,13,84.6,Completed,2025-08-07,Q3 2025,completed
BEN-009137,Cynthia,Achieng,Female,Uasin Gishu,Plus,Community Service,4,6,66.7,Dropped,2025-10-16,Q4 2025,dropped_out
BEN-009141,Wangari,Mwakio,Female,NAIROBI,Plus,Leadership,8,9,88.9,Completed,2025-10-06,Q4 2025,completed
BEN-009142,Nasieku,Juma,Female,Kilifi,Plus,Life Skills,10,12,83.3,Completed,2026-03-14,Q1 2026,completed
BEN-009143,Wangari,Maina,Female,Nairobi,Plus,Financial Literacy,8,11,72.7,COMPLETED,2025-10-29,Q4 2025,completed
BEN-009144,Esther,Mutua,Female,Nairobi,Plus,Entrepreneurship,9,11,81.8,In Progress,2026-08-19,Q3 2026,active
BEN-009146,Nasieku,Korir,Female,Nyeri,Plus,Life Skills,7,11,63.6,Completed,2026-01-21,Q1 2026,completed
BEN-009147,Timothy,Nduta,Male,Kajiado,Plus,Entrepreneurship,12,13,92.3,Completed,2025-10-27,Q4 2025,completed
BEN-009150,Joy,Matano,Female,Kakamega,Plus,Entrepreneurship,9,11,81.8,In Progress,2026-08-31,Q3 2026,active
BEN-009152,Faith,Bett,f,Kisumu,Plus,Community Service,4,8,50.0,In Progress,2026-06-23,Q2 2026,active
BEN-009154,Kendi,Owino,Female,Kisumu,Plus,Entrepreneurship,11,15,73.3,Completed,2025-09-04,Q3 2025,completed
BEN-009155,Mercy,Barasa,Female,Nairobi,Plus,Entrepreneurship,7,11,63.6,In Progress,2026-05-03,Q2 2026,active
BEN-009156,Musyoka,Wekesa,Male,Nairobi,Plus,Leadership,5,11,45.5,Dropped,2025-04-30,Q2 2025,dropped_out
BEN-009157,Vincent,Juma,Male,Kilifi,Plus,Community Service,4,8,50.0,Dropped,2025-09-01,Q3 2025,dropped_out
BEN-009158,Stephen,Kimani,Male,Nairobi,Plus,Life Skills,11,11,100.0,In Progress,2026-08-23,Q3 2026,active
BEN-009159,Kelvin,Chebet,M,Kajiado,Plus,Health & Wellness,7,9,77.8,In Progress,2026-02-22,Q1 2026,active
BEN-009162,Diana,Bett,Female,Kisii,Plus,Life Skills,7,12,58.3,DROPPED,2025-04-27,Q2 2025,dropped_out
BEN-009163,Stephen,Koech,Male,machakos,Plus,Community Service,6,7,85.7,In Progress,2026-08-24,Q3 2026,active
BEN-009164,Jerop,Abdi,Female,Mombasa,Plus,Community Service,6,9,66.7,In Progress,2026-08-14,Q3 2026,active
BEN-009169,Mutua,Achieng,Male,Mombasa,Plus,Entrepreneurship,8,10,80.0,In Progress,2026-07-16,Q3 2026,active
BEN-009170,Mercy,Rotich,Female,Nairobi,Plus,Leadership,10,11,90.9,Completed,2025-02-09,Q1 2025,completed
BEN-009174,Purity,Mohamed,Female,Nakuru,Plus,Community Service,7,8,87.5,Completed,2025-11-11,Q4 2025,completed
BEN-009177,Barasa,Ngugi,male,Kisumu,Plus,Community Service,8,9,88.9,Completed,2026-05-30,Q2 2026,completed
BEN-009179,Caroline,Katana,Female,Nairobi,Plus,Community Service,6,9,66.7,dropped out,2026-06-23,Q2 2026,dropped_out
BEN-009180,Musyoka,Mutua,Male,Machakos,Plus,Entrepreneurship,10,14,71.4,In Progress,2026-08-30,Q3 2026,active
BEN-009182,Nkatha,Hassan,Female,Kakamega,Plus,Health & Wellness,4,6,66.7,In Progress,2026-05-04,Q2 2026,active
BEN-009184,Patrick,Kamau,Male,Kisumu,Plus,Financial Literacy,8,11,72.7,Completed,2026-03-30,Q1 2026,completed
BEN-009185,Baraka,Gitau,Male,Nairobi,Plus,Leadership,8,10,80.0,Completed,2025-05-14,Q2 2025,completed
BEN-009186,Rotich,Muthoni,Male,Nairobi,Plus,Life Skills,12,13,92.3,Completed,2025-04-19,Q2 2025,completed
BEN-009189,Dennis,Kamau,Male,Meru,Plus,Health & Wellness,7,10,70.0,In Progress,2026-03-28,Q1 2026,active
BEN-009190,Faith,Wafula,Female,Muranga,Plus,Mentorship,13,15,86.7,In Progress,2026-07-31,Q3 2026,active
BEN-009191,Kelvin,Wafula,Male,Machakos,Plus,Community Service,5,8,62.5,Completed,2025-06-30,Q2 2025,completed
BEN-009192,Zawadi,Wekesa,Female,Muranga,Plus,Mentorship,13,14,92.9,In Progress,2026-09-30,Q3 2026,active
BEN-009196,Grace,Rotich,Female,Nakuru,Plus,Health & Wellness,7,7,100.0,Completed,2025-01-13,Q1 2025,completed
BEN-009199,Esther,Abdi,Female,Nakuru County,Plus,Mentorship,8,14,57.1,Dropped,2025-07-25,Q3 2025,dropped_out
BEN-009200,Cheruiyot,Owino,Male,Nairobi,Plus,Life Skills,11,11,100.0,Completed,2026-04-24,Q2 2026,completed
BEN-009202,Diana,Achieng,Female,Bungoma,Plus,Financial Literacy,6,9,66.7,In Progress,2026-09-19,Q3 2026,active
BEN-009204,Brenda,Kuria,Female,Nyeri,Plus,Entrepreneurship,13,14,92.9,In Progress,2026-09-08,Q3 2026,active
BEN-009206,Grace,Matano,Female,Kilifi,Plus,Mentorship,6,12,50.0,DROPPED,2025-05-25,Q2 2025,dropped_out
BEN-009208,Brenda,Otieno,Female,Nairobi,Plus,Entrepreneurship,9,10,90.0,Completed,2026-03-28,Q1 2026,completed
BEN-009215,Mutua,Ngugi,Male,Nairobi,Plus,Life Skills,9,11,81.8,In Progress,2026-01-06,Q1 2026,active
