beneficiary_id,first_name,last_name,gender,county,program,course,training_center,attendance_rate,completion_status,certification_status,employment_status,enrollment_date,reporting_period,status
BEN-008603,Brenda,Mwakio,female,Nyeri,Vocational,Tailoring,Nyeri Technical Training Institute,83.0,Completed,Certified,Employed,2025-08-05,Q3 2025,completed
BEN-008605,Joy,Owino,Female,Nyeri,Vocational,Beauty Therapy,Nyeri Technical Training Institute,80.5,dropped out,Not Certified,Unemployed,2026-01-24,Q1 2026,dropped_out
BEN-008607,Otieno,Ngugi,Male,Kakamega County,Vocational,Welding,Kakamega Technical Training Institute,71.7,In Progress,Pending,Employed,2026-03-23,Q1 2026,active
BEN-008608,Naisula,Onyango,Female,Kilifi,Vocational,Agriculture,Kilifi Vocational Training Centre,83.8,Dropped,Not Certified,Unemployed,2025-02-16,Q1 2025,dropped_out
BEN-008609,Kipchoge,Baya,Male,Bungoma,Vocational,Tailoring,Bungoma Technical Training Institute,82.3,In Progress,Pending,Unemployed,2026-05-06,Q2 2026,active
BEN-008629,Grace,Korir,Female,Uasin Gishu,Vocational,Agriculture,Eldoret Polytechnic,85.2,In Progress,Pending,Unemployed,2026-05-19,Q2 2026,active
BEN-008630,Nyambura,Omondi,Female,Nyeri,Vocational,Cooking & Catering,Nyeri Technical Training Institute,98.7,In Progress,Pending,Unemployed,2026-08-23,Q3 2026,active
BEN-008642,Mercy,Maina,Female,Kajiado,Vocational,Plumbing,Nyeri Technical Training Institute,85.8,In Progress,Pending,Unemployed,2026-08-22,Q3 2026,active
BEN-008652,Kelvin,Charo,Male,Uasin Gishu,Vocational,Tailoring,Eldoret Polytechnic,72.9,In Progress,Pending,Unemployed,2026-03-10,Q1 2026,active
BEN-008655,Wanjiru,Kuria,Female,Kakamega,Vocational,Carpentry,Kakamega Technical Training Institute,85.8,In Progress,Pending,Unemployed,2026-06-26,Q2 2026,active
BEN-008659,Zawadi,Omondi,Female,NYERI,Vocational,Beauty Therapy,Nyeri Technical Training Institute,76.8,In Progress,Pending,Self-Employed,2026-03-30,Q1 2026,active
BEN-008668,Mumbi,Mohamed,Female,Kiambu,Vocational,Cooking & Catering,Thika Technical Training Institute,93.9,In Progress,Pending,Self-Employed,2026-07-19,Q3 2026,active
BEN-008671,Mutua,Mbogo,Male,Nyeri,Vocational,Beauty Therapy,Nyeri Technical Training Institute,93.9,Dropped,Not Certified,Unemployed,2025-07-19,Q3 2025,dropped_out
BEN-008674,Awuor,Ochieng,Female,Meru,Vocational,Hairdressing,Meru Technical Training Institute,63.4,In Progress,Pending,Self-Employed,2026-03-04,Q1 2026,active
BEN-008694,Achieng,Wafula,Female,Nairobi,Vocational,Plumbing,Nairobi TVET,98.4,In Progress,Pending,Self-Employed,2026-06-15,Q2 2026,active
BEN-008744,Njeri,Matano,Female,Nairobi,Vocational,Electrical Installation,Nairobi TVET,95.0,Dropped,Not Certified,Self-Employed,2025-12-26,Q4 2025,dropped_out
BEN-008758,Mohamed,Wafula,Male,Mombasa,Vocational,Hairdressing,Mombasa Technical Training Institute,94.0,In Progress,Pending,Unemployed,2026-07-17,Q3 2026,active
BEN-008760,Mercy,Wekesa,Female,Mombasa,Vocational,Beauty Therapy,Mombasa Technical Training Institute,92.2,In Progress,Pending,Self-Employed,2026-06-27,Q2 2026,active
BEN-008761,Rotich,Otieno,Male,nairobi,Vocational,Agriculture,Nairobi TVET,90.6,In Progress,Pending,Unemployed,2026-03-14,Q1 2026,active
BEN-008767,Anyango,Kamau,Female,Machakos,Vocational,Agriculture,Machakos Institute of Technology,67.6,In Progress,Pending,Self-Employed,2026-01-30,Q1 2026,active
BEN-008769,Wanjiku,Kariuki,Female,Nairobi,Vocational,Hairdressing,Nairobi TVET,100.0,In Progress,Pending,Employed,2025-11-19,Q4 2025,active
BEN-008776,Korir,Owino,Male,Nyeri,Vocational,Motor Vehicle Mechanics,Nyeri Technical Training Institute,99.3,Dropped,Not Certified,Unemployed,2025-07-14,Q3 2025,dropped_out
BEN-008777,Kipchoge,Odhiambo,Male,Bungoma,Vocational,Hairdressing,Bungoma Technical Training Institute,74.9,complete,Certified,Employed,2025-12-27,Q4 2025,completed
BEN-008790,Faith,Wafula,Female,Kiambu,Vocational,Welding,Thika Technical Training Institute,79.9,In Progress,Pending,Unemployed,2026-01-20,Q1 2026,active
BEN-008793,Sharon,Kiptoo,Female,Kiambu,Vocational,Carpentry,Thika Technical Training Institute,94.8,In Progress,Pending,Unemployed,2026-03-06,Q1 2026,active
BEN-008795,Faith,Cheruiyot,Female,Kakamega,Vocational,Motor Vehicle Mechanics,Kakamega Technical Training Institute,95.4,DROPPED,Not Certified,Employed,2025-10-22,Q4 2025,dropped_out
BEN-008800,Esther,Juma,Female,Kajiado,Vocational,Hairdressing,Nyeri Technical Training Institute,83.9,In Progress,Pending,Self-Employed,2026-07-23,Q3 2026,active
BEN-008812,Emily,Kuria,Female,Nyeri,Vocational,Electrical Installation,Nyeri Technical Training Institute,94.6,In Progress,Pending,Employed,2026-07-26,Q3 2026,active
BEN-008813,Kagure,Mwakio,Female,Mombasa,Vocational,Cooking & Catering,Mombasa Technical Training Institute,89.3,Dropped,Not Certified,Unemployed,2025-03-18,Q1 2025,dropped_out
BEN-008820,Zawadi,Wekesa,Female,Nairobi,Vocational,Carpentry,Nairobi TVET,93.8,In Progress,Pending,Unemployed,2026-01-18,Q1 2026,active
BEN-008822,Baraka,Korir,Male,Kisumu County,Vocational,Motor Vehicle Mechanics,Kisumu Technical Training Institute,65.5,In Progress,Pending,Self-Employed,2026-02-05,Q1 2026,active
BEN-008828,Joy,Kariuki,Female,Nairobi,Vocational,Agriculture,Nairobi TVET,67.7,DROPPED,Not Certified,Unemployed,2025-10-06,Q4 2025,dropped_out
BEN-008829,Beatrice,Chebet,Female,Kilifi,Vocational,Electrical Installation,Kilifi Vocational Training Centre,83.8,In Progress,Pending,Unemployed,2025-12-26,Q4 2025,active
BEN-008833,Rotich,Kimani,Male,Kisii,Vocational,Tailoring,Kisii National Polytechnic,68.5,Completed,Certified,Self-Employed,2026-02-26,Q1 2026,completed
BEN-008838,Dennis,Kimani,Male,Nairobi,Vocational,Beauty Therapy,Nairobi TVET,91.1,In Progress,Pending,Self-Employed,2026-09-08,Q3 2026,active
BEN-008842,Grace,Mutua,Female,Bungoma,Vocational,Electrical Installation,Bungoma Technical Training Institute,61.6,In Progress,Pending,Self-Employed,2026-04-16,Q2 2026,active
BEN-008844,David,Mwangi,Male,Uasin Gishu,Vocational,Plumbing,Eldoret Polytechnic,100.0,In Progress,Pending,Employed,2026-09-13,Q3 2026,active
BEN-008858,Purity,Cheruiyot,Female,Nakuru,Vocational,Cooking & Catering,Nakuru Vocational Training Centre,75.0,In Progress,Pending,Unemployed,2026-08-09,Q3 2026,active
BEN-008859,Isaac,Kamau,M,Bungoma,Vocational,Electrical Installation,Bungoma Technical Training Institute,58.7,In Progress,Pending,Employed,2026-03-20,Q1 2026,active
BEN-008874,Zawadi,Cheruiyot,Female,Muranga,Vocational,Cooking & Catering,Meru Technical Training Institute,88.5,Completed,Certified,Employed,2025-08-22,Q3 2025,completed
BEN-008876,Otieno,Wekesa,Male,Kisii,Vocational,Beauty Therapy,Kisii National Polytechnic,81.1,In Progress,Pending,Employed,2026-05-15,Q2 2026,active
BEN-008892,Timothy,Mutua,Male,Kiambu,Vocational,Beauty Therapy,Thika Technical Training Institute,89.2,In Progress,Pending,Unemployed,2026-02-18,Q1 2026,active
BEN-008904,Awuor,Juma,Female,Kilifi,Vocational,Tailoring,Kilifi Vocational Training Centre,79.0,In Progress,Pending,Unemployed,2026-09-26,Q3 2026,active
BEN-008913,John,Wekesa,Male,Nairobi,Vocational,Electrical Installation,Nairobi TVET,86.0,Dropped,Not Certified,Unemployed,2025-11-23,Q4 2025,dropped_out
BEN-008932,Otieno,Matano,Male,Nairobi,Vocational,Tailoring,Nairobi TVET,95.2,In Progress,Pending,Self-Employed,2026-01-13,Q1 2026,active
BEN-008943,Patrick,Hassan,Male,Kajiado,Vocational,Welding,Mombasa Technical Training Institute,80.7,In Progress,Pending,Employed,2026-06-16,Q2 2026,active
BEN-008945,Otieno,Hassan,Male,Nairobi County,Vocational,Welding,Nairobi TVET,100.0,In Progress,Pending,Unemployed,2026-06-13,Q2 2026,active
BEN-008952,Akinyi,Musyoka,Female,Bungoma County,Vocational,Electrical Installation,Bungoma Technical Training Institute,93.0,In Progress,Pending,Unemployed,2026-07-18,Q3 2026,active
BEN-008966,Boniface,Bett,Male,Meru,Vocational,Cooking & Catering,Meru Technical Training Institute,77.1,In Progress,Pending,Unemployed,2026-07-22,Q3 2026,active
BEN-008981,Boniface,Korir,male,Mombasa,Vocational,Hairdressing,Mombasa Technical Training Institute,75.9,In Progress,Pending,Unemployed,2026-09-07,Q3 2026,active
BEN-008988,Caroline,Kuria,Female,Kakamega,Vocational,Carpentry,Kakamega Technical Training Institute,71.8,In Progress,Pending,Unemployed,2026-06-11,Q2 2026,active
BEN-008996,Stephen,Njoroge,Male,Muranga,Vocational,Tailoring,Nairobi TVET,68.2,In Progress,Pending,Unemployed,2026-01-12,Q1 2026,active
BEN-009000,Juma,Kimani,Male,Kiambu,Vocational,Electrical Installation,Thika Technical Training Institute,91.2,In Progress,Pending,Unemployed,2026-08-11,Q3 2026,active
BEN-009008,Daniel,Cheruiyot,Male,bungoma,Vocational,Motor Vehicle Mechanics,Bungoma Technical Training Institute,75.3,In Progress,Pending,Unemployed,2026-01-06,Q1 2026,active
BEN-009011,Joy,Katana,Female,Kisumu,Vocational,Motor Vehicle Mechanics,Kisumu Technical Training Institute,64.0,Dropped,Not Certified,Unemployed,2025-07-06,Q3 2025,dropped_out
BEN-009015,Neema,Wanjiku,Female,Uasin Gishu,Vocational,Motor Vehicle Mechanics,Eldoret Polytechnic,71.9,In Progress,Pending,Unemployed,2025-11-04,Q4 2025,active
BEN-009016,Jerop,Kimani,Female,Nairobi,Vocational,Tailoring,Nairobi TVET,85.7,Completed,Certified,Employed,2025-11-04,Q4 2025,completed
BEN-009019,Chebet,Charo,Female,Kilifi,Vocational,Cooking & Catering,Kilifi Vocational Training Centre,82.9,Completed,Certified,Self-Employed,2025-11-21,Q4 2025,completed
BEN-009020,Grace,Wekesa,Female,Muranga,Vocational,Beauty Therapy,Kisii National Polytechnic,68.7,In Progress,Pending,Unemployed,2026-06-26,Q2 2026,active
BEN-009047,Nyambura,Mwangi,female,Nairobi,Vocational,Electrical Installation,Nairobi TVET,85.7,Completed,Certified,Internship,2025-01-08,Q1 2025,completed
BEN-009048,Wangari,Chebet,Female,Meru,Vocational,Hairdressing,Meru Technical Training Institute,76.1,Dropped,Not Certified,Self-Employed,2025-11-22,Q4 2025,dropped_out
BEN-009055,Wanjiru,Matano,Female,Nakuru,Vocational,Welding,Nakuru Vocational Training Centre,81.6,complete,Pending,Unemployed,2025-12-23,Q4 2025,completed
BEN-009062,Nasieku,Owino,Female,Uasin Gishu,Vocational,Hairdressing,Eldoret Polytechnic,67.1,Dropped,Not Certified,Unemployed,2025-08-08,Q3 2025,dropped_out
BEN-009065,Cherono,Kamau,Female,Kilifi County,Vocational,Beauty Therapy,Kilifi Vocational Training Centre,65.1,Completed,Certified,Unemployed,2025-10-28,Q4 2025,completed
BEN-009067,Isaac,Odhiambo,Male,Machakos,Vocational,Beauty Therapy,Machakos Institute of Technology,75.3,In Progress,Pending,Self-Employed,2026-04-22,Q2 2026,active
BEN-009086,Anthony,Matano,Male,KIAMBU,Vocational,Beauty Therapy,Thika Technical Training Institute,94.5,Completed,Certified,Employed,2025-10-23,Q4 2025,completed
BEN-009096,Anthony,Mwangi,male,Nairobi,Vocational,Cooking & Catering,Nairobi TVET,81.2,Completed,Pending,Unemployed,2026-03-19,Q1 2026,completed
BEN-009108,Chebet,Chebet,Female,Kiambu,Vocational,Cooking & Catering,Thika Technical Training Institute,87.3,In Progress,Pending,Employed,2026-02-24,Q1 2026,active
BEN-009119,Omondi,Musyoka,Male,Nairobi,Vocational,Welding,Nairobi TVET,96.8,Completed,Certified,Self-Employed,2026-01-23,Q1 2026,completed
BEN-009133,Brenda,Omondi,Female,Kajiado,Vocational,Agriculture,Nyeri Technical Training Institute,80.3,Dropped,Not Certified,Employed,2025-12-03,Q4 2025,dropped_out
BEN-009158,Kiptoo,Charo,Male,Kisii,Vocational,Cooking & Catering,Kisii National Polytechnic,90.0,Completed,Certified,Unemployed,2025-09-25,Q3 2025,completed
BEN-009164,Rotich,Muthoni,Male,MURANGA,Vocational,Carpentry,Kilifi Vocational Training Centre,84.1,In Progress,Pending,Unemployed,2026-09-16,Q3 2026,active
BEN-009166,Neema,Nyambane,Female,Kajiado,Vocational,Hairdressing,Kisumu Technical Training Institute,69.5,In Progress,Pending,Unemployed,2026-09-04,Q3 2026,active
BEN-009190,Cherono,Korir,Female,Kilifi,Vocational,Motor Vehicle Mechanics,Kilifi Vocational Training Centre,85.9,Dropped,Not Certified,Self-Employed,2025-07-13,Q3 2025,dropped_out
BEN-009191,Brenda,Hassan,Female,Nyeri,Vocational,Agriculture,Nyeri Technical Training Institute,85.3,Completed,Certified,Employed,2025-05-05,Q2 2025,completed
BEN-009198,Jerop,Cheruiyot,Female,Kiambu,Vocational,Plumbing,Thika Technical Training Institute,100.0,Completed,Certified,Employed,2025-10-20,Q4 2025,completed
BEN-009219,Caroline,Njenga,Female,Kisumu,Vocational,Tailoring,Kisumu Technical Training Institute,71.1,In Progress,Pending,Self-Employed,2026-04-26,Q2 2026,active
BEN-009226,Achieng,Rotich,F,Nyeri,Vocational Program,Welding,Nyeri Technical Training Institute,91.3,In Progress,Pending,Employed,2026-09-10,Q3 2026,active
BEN-009235,Kendi,Mbogo,Female,Nairobi,Vocational,Electrical Installation,Nairobi TVET,87.1,In Progress,Pending,Unemployed,2026-07-29,Q3 2026,active
BEN-009237,Diana,Kiptoo,F,Kakamega,Vocational,Electrical Installation,Kakamega Technical Training Institute,78.4,In Progress,Pending,Unemployed,2026-05-02,Q2 2026,active
BEN-009238,Otieno,Mutua,Male,Nairobi,Vocational Program,Carpentry,Nairobi TVET,100.0,In Progress,Pending,Self-Employed,2026-03-20,Q1 2026,active
BEN-009242,John,Odhiambo,Male,nyeri,Vocational,Hairdressing,Nyeri Technical Training Institute,92.9,In Progress,Pending,Unemployed,2026-05-15,Q2 2026,active
BEN-009252,Nkatha,Mbogo,Female,Nairobi,Vocational,Carpentry,Nairobi TVET,69.6,In Progress,Pending,Unemployed,2026-03-30,Q1 2026,active
BEN-009262,Wanjiru,Odhiambo,Female,Kisii,Vocational,Motor Vehicle Mechanics,Kisii National Polytechnic,89.9,Completed,Certified,Employed,2025-06-21,Q2 2025,completed
BEN-009279,Anyango,Owino,Female,Nairobi,Vocational,Beauty Therapy,Nairobi TVET,92.4,Completed,Certified,Unemployed,2025-07-14,Q3 2025,completed
BEN-009280,Patrick,Njenga,Male,Nairobi County,Vocational,Beauty Therapy,Nairobi TVET,81.8,In Progress,Pending,Self-Employed,2026-02-04,Q1 2026,active
BEN-009287,Naisula,Muthoni,Female,Kiambu,Vocational,Tailoring,Thika Technical Training Institute,69.8,Completed,Certified,Internship,2025-09-27,Q3 2025,completed
BEN-009292,Wangari,Njenga,Female,Kajiado,Vocational,Welding,Mombasa Technical Training Institute,66.6,In Progress,Pending,Unemployed,2026-08-13,Q3 2026,active
BEN-009295,Gathoni,Abdi,Female,Machakos,Vocational,Agriculture,Machakos Institute of Technology,92.7,In Progress,Pending,Unemployed,2026-09-07,Q3 2026,active
BEN-009301,Atieno,Charo,Female,Nairobi,Vocational,Welding,Nairobi TVET,93.2,Dropped,Not Certified,Unemployed,2025-09-18,Q3 2025,dropped_out
BEN-009303,Omondi,Ngugi,Male,Kiambu,Vocational,Welding,Thika Technical Training Institute,98.8,In Progress,Pending,Employed,2026-08-19,Q3 2026,active
BEN-009313,Wangari,Wafula,Female,Kisumu,Vocational,Carpentry,Kisumu Technical Training Institute,74.2,In Progress,Pending,Unemployed,2026-08-10,Q3 2026,active
BEN-009326,Odhiambo,Achieng,Male,Muranga,Vocational,Cooking & Catering,Nyeri Technical Training Institute,84.0,In Progress,Pending,Unemployed,2025-10-16,Q4 2025,active
BEN-009338,Wekesa,Kiptoo,Male,Kisumu,Vocational,Beauty Therapy,Kisumu Technical Training Institute,81.8,In Progress,Pending,Employed,2026-03-18,Q1 2026,active
BEN-009345,Esther,Otieno,Female,Uasin Gishu,Vocational,Tailoring,Eldoret Polytechnic,84.8,Completed,Certified,Unemployed,2025-01-17,Q1 2025,completed
BEN-009346,Boniface,Wekesa,Male,Nairobi,Vocational,Cooking & Catering,Nairobi TVET,54.7,Completed,Certified,Employed,2025-01-07,Q1 2025,completed
BEN-009353,Barasa,Ngugi,Male,Nairobi,Vocational,Electrical Installation,Nairobi TVET,93.9,In Progress,Pending,Employed,2025-11-14,Q4 2025,active
BEN-009356,Halima,Hassan,Female,Kisumu,Vocational,Beauty Therapy,Kisumu Technical Training Institute,81.4,In Progress,Pending,Self-Employed,2026-05-06,Q2 2026,active
BEN-009357,Gathoni,Cheruiyot,Female,Muranga,Vocational,Cooking & Catering,Mombasa Technical Training Institute,82.4,In Progress,Pending,Unemployed,2026-02-14,Q1 2026,active
BEN-009365,Esther,Chebet,Female,Meru,Vocational,Electrical Installation,Meru Technical Training Institute,82.7,Completed,Certified,Self-Employed,2025-12-23,Q4 2025,completed
BEN-009367,Kendi,Nduta,Female,Mombasa,Vocational,Motor Vehicle Mechanics,Mombasa Technical Training Institute,65.5,In Progress,Pending,Unemployed,2026-08-27,Q3 2026,active
BEN-009375,Boniface,Kilonzo,m,Nyeri,Vocational,Plumbing,Nyeri Technical Training Institute,65.7,Completed,Certified,Employed,2025-03-13,Q1 2025,completed
BEN-009380,Neema,Nduta,Female,Nairobi,Vocational,Cooking & Catering,Nairobi TVET,91.3,In Progress,Pending,Unemployed,2026-06-10,Q2 2026,active
BEN-009390,Onyango,Mbogo,Male,Kiambu,Vocational,Cooking & Catering,Thika Technical Training Institute,90.7,In Progress,Pending,Unemployed,2026-09-24,Q3 2026,active
BEN-009392,Jerop,Barasa,female,Nairobi,Vocational,Plumbing,Nairobi TVET,73.9,Completed,Certified,Employed,2025-09-11,Q3 2025,completed
BEN-009405,Kendi,Gitau,Female,Bungoma,Vocational Program,Motor Vehicle Mechanics,Bungoma Technical Training Institute,90.9,Dropped,Not Certified,Employed,2026-03-04,Q1 2026,dropped_out
BEN-009411,Beatrice,Matano,Female,kiambu,Vocational,Welding,Thika Technical Training Institute,83.2,In Progress,Pending,Self-Employed,2026-08-24,Q3 2026,active
BEN-009421,Francis,Juma,M,Machakos,Vocational,Cooking & Catering,Machakos Institute of Technology,67.2,In Progress,Pending,Unemployed,2026-05-31,Q2 2026,active
BEN-009428,Dennis,Achieng,Male,Kisii,Vocational,Beauty Therapy,Kisii National Polytechnic,78.8,Completed,Certified,Employed,2025-03-05,Q1 2025,completed
BEN-009430,Nicholas,Baya,Male,Nakuru,Vocational,Electrical Installation,Nakuru Vocational Training Centre,80.2,Completed,Certified,Unemployed,2025-06-24,Q2 2025,completed
BEN-009438,Njeri,Korir,Female,Nairobi,Vocational,Tailoring,Nairobi TVET,81.8,In Progress,Pending,Unemployed,2025-11-04,Q4 2025,active
BEN-009454,Neema,Wekesa,Female,Kiambu,Vocational,Beauty Therapy,Thika Technical Training Institute,79.5,In Progress,Pending,Unemployed,2026-08-23,Q3 2026,active
BEN-009466,Cynthia,Kamau,F,Nakuru,Vocational,Welding,Nakuru Vocational Training Centre,72.1,In Progress,Pending,Unemployed,2026-03-09,Q1 2026,active
BEN-009468,Cherono,Nyambane,Female,Bungoma,Vocational,Agriculture,Bungoma Technical Training Institute,70.4,Dropped,Not Certified,Unemployed,2025-12-16,Q4 2025,dropped_out
BEN-009473,Anthony,Mutua,Male,Mombasa,Vocational,Beauty Therapy,Mombasa Technical Training Institute,74.2,In Progress,Pending,Unemployed,2026-04-01,Q2 2026,active
BEN-009479,Brian,Mutiso,Male,Nairobi,Vocational,Beauty Therapy,Nairobi TVET,81.3,In Progress,Pending,Unemployed,2025-12-08,Q4 2025,active
BEN-009483,Esther,Njoroge,Female,Kiambu,Vocational,Agriculture,Thika Technical Training Institute,77.9,Completed,Certified,Unemployed,2025-05-23,Q2 2025,completed
BEN-009497,Zawadi,Achieng,Female,Kiambu,Vocational,Electrical Installation,Thika Technical Training Institute,79.8,In Progress,Pending,Unemployed,2026-06-12,Q2 2026,active
BEN-009500,Wangari,Matano,Female,Nairobi,Vocational,Motor Vehicle Mechanics,Nairobi TVET,96.3,In Progress,Pending,Unemployed,2026-05-23,Q2 2026,active
BEN-009512,Esther,Achieng,Female,Kakamega,Vocational,Tailoring,Kakamega Technical Training Institute,72.8,In Progress,Pending,Employed,2026-08-14,Q3 2026,active
BEN-009524,Esther,Baya,Female,Machakos,Vocational,Beauty Therapy,Machakos Institute of Technology,77.4,In Progress,Pending,Unemployed,2026-08-18,Q3 2026,active
BEN-009528,Grace,Abdi,Female,Kilifi,Vocational,Carpentry,Kilifi Vocational Training Centre,63.2,In Progress,Pending,Employed,2026-05-15,Q2 2026,active
BEN-009534,Boniface,Gitau,Male,Kajiado,Vocational,Cooking & Catering,Kakamega Technical Training Institute,87.7,In Progress,Pending,Self-Employed,2026-05-14,Q2 2026,active
BEN-009536,Patrick,Ngugi,Male,Nakuru,Vocational,Electrical Installation,Nakuru Vocational Training Centre,87.0,In Progress,Pending,Self-Employed,2025-10-08,Q4 2025,active
BEN-009543,Korir,Chebet,m,Machakos,Vocational,Electrical Installation,Machakos Institute of Technology,75.4,Completed,Certified,Self-Employed,2025-12-22,Q4 2025,completed
