beneficiary_id,first_name,last_name,gender,county,program,institution,education_level,academic_year,attendance_rate,performance_score,completion_status,enrollment_date,reporting_period,status
BEN-008330,James,Nduta,M,Nairobi,Scholarship,Kenyatta University,Diploma,2025/2026,81.1,67.5,In Progress,2026-04-30,Q2 2026,active
BEN-008331,Korir,Cheruiyot,Male,Nairobi,Scholarship,Catholic University of Eastern Africa,Bachelor,2025/2026,88.9,64.8,In Progress,2026-02-14,Q1 2026,active
BEN-008339,Diana,Achieng,female,Uasin Gishu,Scholarship,Daystar University,Master,2024/2025,72.0,92.5,COMPLETED,2025-04-13,Q2 2025,completed
BEN-008344,Francis,Njenga,Male,Meru,Scholarship,Maseno University,Master,2024/2025,82.6,54.4,Completed,2025-06-14,Q2 2025,completed
BEN-008347,Ali,Odhiambo,Male,Uasin Gishu County,Scholarship,Jomo Kenyatta University,Master,2025/2026,86.7,61.0,In Progress,2026-08-03,Q3 2026,active
BEN-008348,Kevin,Kamau,Male,nakuru,Scholarship,Moi University,Bachelor,2025/2026,79.1,80.7,Completed,2025-09-23,Q3 2025,completed
BEN-008353,Baraka,Muthoni,Male,Uasin Gishu,Scholarship,Daystar University,Bachelor,2025/2026,69.5,69.5,Completed,2025-09-27,Q3 2025,completed
BEN-008358,Sharon,Wekesa,Female,Kisii,Scholarship,Moi University,Bachelor,2025/2026,90.3,50.1,In Progress,2026-08-29,Q3 2026,active
BEN-008364,Gathoni,Muthoni,Female,Kisii,Scholarship,Daystar University,Bachelor,2025/2026,92.4,42.5,Completed,2025-12-11,Q4 2025,completed
BEN-008365,Wangari,Mbogo,Female,Nakuru,Scholarship,Jomo Kenyatta University,Bachelor,2025/2026,91.1,45.7,In Progress,2026-06-21,Q2 2026,active
BEN-008368,Atieno,Nduta,Female,Mombasa,Scholarship,Strathmore University,Bachelor,2024/2025,84.8,52.0,COMPLETED,2025-05-01,Q2 2025,completed
BEN-008373,Wanjiru,Onyango,Female,Nairobi,Scholarship,Maseno University,Bachelor,2024/2025,89.2,67.5,Completed,2025-08-24,Q3 2025,completed
BEN-008378,Nicholas,Abdi,Male,Nairobi,Scholarship,Kenyatta University,Diploma,2024/2025,91.9,81.1,complete,2025-07-26,Q3 2025,completed
BEN-008380,Diana,Njenga,female,Kakamega,Scholarship,Kenyatta University,Bachelor,2025/2026,59.1,56.7,In Progress,2026-08-04,Q3 2026,active
BEN-008381,Francis,Kimani,Male,Nairobi,Scholarship,Africa Nazarene University,Master,2025/2026,96.3,74.7,In Progress,2026-08-16,Q3 2026,active
BEN-008385,Gathoni,Chebet,Female,Bungoma,Scholarship,Kenyatta University,Bachelor,2024/2025,86.5,60.2,Completed,2025-04-02,Q2 2025,completed
BEN-008394,Jerop,Ngugi,Female,kiambu,Scholarship,Africa Nazarene University,Bachelor,2025/2026,85.7,71.0,In Progress,2026-06-27,Q2 2026,active
BEN-008402,Rotich,Njenga,Male,Nakuru,Scholarship,Strathmore University,Master,2025/2026,79.3,68.2,In Progress,2026-01-31,Q1 2026,active
BEN-008407,Kagure,Juma,female,Kisii,Scholarship,Mount Kenya University,Diploma,2025/2026,89.0,81.6,In Progress,2026-05-17,Q2 2026,active
BEN-008409,Wanjiku,Koech,Female,Kisii,Scholarship,Africa Nazarene University,Bachelor,2025/2026,69.8,65.6,Completed,2025-09-03,Q3 2025,completed
BEN-008410,Nyambura,Otieno,Female,Kisumu,Scholarship,Strathmore University,Bachelor,2025/2026,87.6,50.2,In Progress,2026-07-26,Q3 2026,active
BEN-008415,Purity,Ochieng,Female,Mombasa,Scholarship,University of Nairobi,Bachelor,2025/2026,76.4,66.1,In Progress,2026-05-01,Q2 2026,active
BEN-008416,Kagure,Onyango,Female,Nakuru,Scholarship,Strathmore University,Bachelor,2025/2026,87.3,80.2,In Progress,2026-06-27,Q2 2026,active
BEN-008418,Wanjiru,Muthoni,Female,Nyeri,Scholarship,Jomo Kenyatta University,Master,2024/2025,81.4,60.1,Completed,2025-06-25,Q2 2025,completed
BEN-008419,Halima,Otieno,Female,Kakamega,Scholarship,Catholic University of Eastern Africa,Bachelor,2025/2026,90.7,64.9,In Progress,2025-10-11,Q4 2025,active
BEN-008420,Onyango,Rotich,Male,mombasa,Scholarship,Mount Kenya University,Bachelor,2025/2026,87.6,58.1,In Progress,2026-08-17,Q3 2026,active
BEN-008421,Sharon,Kuria,Female,Kilifi,Scholarship,Daystar University,Bachelor,2025/2026,81.8,69.2,In Progress,2026-06-05,Q2 2026,active
BEN-008425,Jerop,Ochieng,Female,Nairobi,Scholarship,Jomo Kenyatta University,Bachelor,2024/2025,99.2,76.3,COMPLETED,2025-03-07,Q1 2025,completed
BEN-008430,Jerop,Mbogo,Female,Muranga,Scholarship,Kenyatta University,Bachelor,2024/2025,74.9,58.2,Completed,2025-04-16,Q2 2025,completed
BEN-008434,Mumbi,Kuria,Female,Nairobi,Scholarship,Kenyatta University,Bachelor,2024/2025,100.0,81.0,Completed,2025-01-18,Q1 2025,completed
BEN-008435,Neema,Ochieng,Female,Nairobi,Scholarship,Strathmore University,Bachelor,2026/2027,85.1,72.6,In Progress,2026-09-18,Q3 2026,active
BEN-008439,Barasa,Achieng,Male,Nairobi,Scholarship,Daystar University,Bachelor,2024/2025,95.9,61.8,Completed,2025-06-20,Q2 2025,completed
BEN-008442,Zawadi,Ochieng,Female,Uasin Gishu,Scholarship,Moi University,Bachelor,2025/2026,87.6,71.3,Completed,2025-09-21,Q3 2025,completed
BEN-008443,Mercy,Otieno,Female,Nairobi,Scholarship,Daystar University,Master,2025/2026,91.1,72.5,In Progress,2026-04-14,Q2 2026,active
BEN-008445,Barasa,Mutua,m,Nyeri,Scholarship,Mount Kenya University,Diploma,2025/2026,84.5,73.6,Completed,2025-09-21,Q3 2025,completed
BEN-008453,Kipchoge,Koech,Male,BUNGOMA,Scholarship,Moi University,Bachelor,2025/2026,76.4,63.8,In Progress,2026-05-25,Q2 2026,active
BEN-008454,Ali,Kariuki,Male,Kisumu,Scholarship,Kenyatta University,Bachelor,2025/2026,78.3,41.3,In Progress,2026-05-21,Q2 2026,active
BEN-008455,Isaac,Cheruiyot,Male,Kiambu,Scholarship,Jomo Kenyatta University,Bachelor,2025/2026,93.7,50.2,In Progress,2026-07-27,Q3 2026,active
BEN-008457,Zawadi,Odhiambo,Female,Kakamega,Scholarship,Jomo Kenyatta University,Bachelor,2025/2026,80.3,61.5,In Progress,2026-04-05,Q2 2026,active
BEN-008461,Achieng,Wafula,Female,Nyeri,Scholarship,Mount Kenya University,Bachelor,2025/2026,100.0,48.9,In Progress,2026-08-31,Q3 2026,active
BEN-008462,Kendi,Njenga,Female,Nyeri,Scholarship,Maseno University,Diploma,2024/2025,68.0,77.8,Completed,2025-08-27,Q3 2025,completed
BEN-008464,Nicholas,Rotich,Male,Kiambu,Scholarship,Daystar University,Bachelor,2025/2026,85.3,70.7,In Progress,2026-01-18,Q1 2026,active
BEN-008466,Kiptoo,Muthoni,Male,Kajiado,Scholarship,Catholic University of Eastern Africa,Bachelor,2025/2026,71.8,67.0,In Progress,2026-03-22,Q1 2026,active
BEN-008469,Omondi,Kamau,Male,Nyeri,Scholarship,Strathmore University,Bachelor,2025/2026,81.6,70.9,In Progress,2026-04-30,Q2 2026,active
BEN-008470,Ali,Wafula,Male,Kisii,Scholarship,Mount Kenya University,Bachelor,2025/2026,90.8,58.9,In Progress,2026-04-27,Q2 2026,active
BEN-008472,Joy,Rotich,Female,nairobi,Scholarship,Kenyatta University,Bachelor,2025/2026,92.3,91.7,In Progress,2026-06-25,Q2 2026,active
BEN-008483,Korir,Gitau,Male,MERU,Scholarship,Kenyatta University,Master,2025/2026,85.2,56.9,In Progress,2025-10-22,Q4 2025,active
BEN-008484,Patrick,Charo,Male,Nairobi,Scholarship,Africa Nazarene University,Diploma,2025/2026,100.0,86.3,In Progress,2026-03-22,Q1 2026,active
BEN-008487,Peter,Odhiambo,Male,Kajiado,Scholarship,Moi University,Bachelor,2025/2026,86.1,82.7,In Progress,2026-02-03,Q1 2026,active
BEN-008495,Wangari,Kariuki,Female,Nakuru,Scholarship,Catholic University of Eastern Africa,Diploma,2025/2026,78.5,71.6,Completed,2026-03-19,Q1 2026,completed
BEN-008496,Sharon,Njoroge,Female,Mombasa,Scholarship,Maseno University,Bachelor,2025/2026,81.8,65.0,Completed,2025-12-26,Q4 2025,completed
BEN-008500,Kagure,Muthoni,Female,Nyeri,Scholarship,Kenyatta University,Diploma,2025/2026,82.8,71.3,In Progress,2026-04-20,Q2 2026,active
BEN-008501,Kendi,Njoroge,Female,Kiambu,Scholarship,Africa Nazarene University,Diploma,2025/2026,100.0,69.9,In Progress,2026-04-27,Q2 2026,active
BEN-008502,Achieng,Ngugi,female,Kiambu,Scholarship,Jomo Kenyatta University,Bachelor,2025/2026,100.0,57.2,In Progress,2026-05-15,Q2 2026,active
BEN-008505,Peter,Chebet,Male,Muranga,Scholarship,Maseno University,Master,2025/2026,82.5,76.5,In Progress,2026-07-15,Q3 2026,active
BEN-008507,Grace,Mbogo,Female,Muranga,Scholarship,Moi University,Bachelor,2024/2025,96.7,85.8,Completed,2025-06-13,Q2 2025,completed
BEN-008512,Kagure,Kimani,Female,nairobi,Scholarship,Jomo Kenyatta University,Master,2025/2026,100.0,34.7,In Progress,2025-11-30,Q4 2025,active
BEN-008516,Akinyi,Kamau,Female,Kajiado,Scholarship,Jomo Kenyatta University,Bachelor,2026/2027,98.7,81.6,In Progress,2026-09-23,Q3 2026,active
BEN-008517,Rotich,Njenga,Male,Mombasa County,Scholarship,Kenyatta University,Bachelor,2025/2026,93.9,82.2,In Progress,2026-04-22,Q2 2026,active
BEN-008521,Collins,Mutiso,Male,Uasin Gishu,Scholarship,Strathmore University,Diploma,2025/2026,97.6,45.3,Completed,2025-11-19,Q4 2025,completed
BEN-008524,Barasa,Onyango,Male,Nyeri,Scholarship,University of Nairobi,Bachelor,2024/2025,100.0,81.6,Completed,2025-06-10,Q2 2025,completed
BEN-008532,Simon,Musyoka,Male,Nairobi,Scholarship,Strathmore University,Bachelor,2024/2025,85.7,46.5,Completed,2025-01-24,Q1 2025,completed
BEN-008536,Omondi,Bett,Male,Nairobi,Scholarship,Jomo Kenyatta University,Master,2025/2026,89.2,82.7,In Progress,2026-04-13,Q2 2026,active
BEN-008541,Kagure,Mutiso,Female,nairobi,Scholarship,University of Nairobi,Bachelor,2025/2026,100.0,51.1,Completed,2025-10-22,Q4 2025,completed
BEN-008542,Kevin,Njoroge,Male,Nairobi,Scholarship,Catholic University of Eastern Africa,Master,2025/2026,100.0,69.8,Completed,2025-10-21,Q4 2025,completed
BEN-008544,Esther,Matano,Female,Kiambu,Scholarship,Catholic University of Eastern Africa,Bachelor,2024/2025,81.2,81.0,Completed,2025-07-02,Q3 2025,completed
BEN-008552,Neema,Kiptoo,Female,Kiambu,Scholarship,Catholic University of Eastern Africa,Bachelor,2025/2026,97.9,40.2,In Progress,2026-06-12,Q2 2026,active
BEN-008555,Baraka,Musyoka,Male,Nakuru,Scholarship,Daystar University,Diploma,2026/2027,65.3,73.5,In Progress,2026-09-18,Q3 2026,active
BEN-008560,Victor,Chebet,Male,Nairobi,Scholarship,Jomo Kenyatta University,Master,2025/2026,100.0,59.5,Completed,2025-09-13,Q3 2025,completed
BEN-008561,Nkatha,Kariuki,F,Bungoma,Scholarship,Kenyatta University,Bachelor,2025/2026,92.0,62.5,In Progress,2026-04-16,Q2 2026,active
BEN-008564,Patrick,Maina,Male,Kisumu,Scholarship,University of Nairobi,Diploma,2025/2026,77.3,64.3,In Progress,2026-02-04,Q1 2026,active
BEN-008565,Vincent,Kimani,Male,Kakamega,Scholarship,Maseno University,Diploma,2025/2026,97.0,55.5,In Progress,2026-08-05,Q3 2026,active
BEN-008572,Collins,Koech,Male,Mombasa,Scholarship,Kenyatta University,Bachelor,2024/2025,82.1,47.8,Completed,2025-07-06,Q3 2025,completed
BEN-008578,Mumbi,Ochieng,Female,Kisumu,Scholarship,Catholic University of Eastern Africa,Bachelor,2024/2025,75.5,41.6,Completed,2025-06-23,Q2 2025,completed
BEN-008581,Diana,Wekesa,Female,Muranga,Scholarship,Mount Kenya University,Bachelor,2026/2027,73.3,67.2,In Progress,2026-09-27,Q3 2026,active
BEN-008582,Kendi,Chebet,Female,Nakuru,Scholarship,Africa Nazarene University,Bachelor,2025/2026,88.7,69.7,In Progress,2026-08-22,Q3 2026,active
BEN-008583,Neema,Baya,Female,Nakuru,Scholarship,Jomo Kenyatta University,Bachelor,2025/2026,81.5,64.6,Dropped,2025-11-19,Q4 2025,dropped_out
BEN-008585,Kendi,Achieng,Female,Meru,Scholarship,Maseno University,Bachelor,2025/2026,73.7,45.2,In Progress,2026-04-07,Q2 2026,active
BEN-008593,Joy,Njenga,Female,Bungoma,Scholarship,Daystar University,Bachelor,2026/2027,90.2,61.2,In Progress,2026-09-27,Q3 2026,active
BEN-008596,Victor,Omondi,Male,Mombasa,Scholarship,Africa Nazarene University,Bachelor,2024/2025,99.9,81.2,Completed,2025-08-15,Q3 2025,completed
BEN-008599,Collins,Kamau,Male,kajiado,Scholarship,Jomo Kenyatta University,Bachelor,2025/2026,86.0,57.6,In Progress,2026-05-04,Q2 2026,active
BEN-008601,Joseph,Mwangi,Male,Nairobi,Scholarship,Daystar University,Diploma,2025/2026,81.9,61.2,In Progress,2026-04-02,Q2 2026,active
BEN-008602,Gathoni,Kilonzo,Female,Kajiado,Scholarship,Maseno University,Bachelor,2024/2025,83.5,62.8,Completed,2025-01-28,Q1 2025,completed
BEN-008608,Simon,Matano,Male,Muranga,Scholarship,University of Nairobi,Diploma,2025/2026,81.6,68.6,In Progress,2026-07-06,Q3 2026,active
BEN-008610,Cynthia,Gitau,Female,Muranga,Scholarship,Mount Kenya University,Diploma,2024/2025,92.5,77.3,COMPLETED,2025-05-25,Q2 2025,completed
BEN-008611,Jerop,Owino,Female,Mombasa,Scholarship,Moi University,Bachelor,2025/2026,74.3,73.0,In Progress,2026-04-14,Q2 2026,active
BEN-008613,Odhiambo,Mutua,Male,Nairobi,Scholarship,Mount Kenya University,Master,2025/2026,82.7,66.3,Completed,2025-09-10,Q3 2025,completed
BEN-008616,Beatrice,Kilonzo,Female,Kisumu,Scholarship,Mount Kenya University,Bachelor,2024/2025,88.5,43.3,Completed,2025-02-02,Q1 2025,completed
BEN-008617,Dennis,Wekesa,Male,Kisumu,Scholarship,University of Nairobi,Master,2024/2025,66.9,73.9,Completed,2025-06-28,Q2 2025,completed
BEN-008618,Sharon,Mutiso,Female,Nyeri,Scholarship,Catholic University of Eastern Africa,Bachelor,2025/2026,100.0,72.3,In Progress,2026-08-24,Q3 2026,active
BEN-008619,Brenda,Achieng,Female,Muranga,Scholarship,Kenyatta University,Bachelor,2024/2025,80.8,67.6,Completed,2025-05-26,Q2 2025,completed
BEN-008620,Juma,Mutua,Male,Nairobi,Scholarship,Moi University,Bachelor,2025/2026,73.2,53.7,In Progress,2026-07-25,Q3 2026,active
BEN-008623,Naisula,Musyoka,Female,Machakos,Scholarship,Jomo Kenyatta University,Diploma,2025/2026,75.3,55.0,In Progress,2026-03-27,Q1 2026,active
BEN-008624,Mumbi,Wafula,Female,Kisii,Scholarship,Strathmore University,Bachelor,2025/2026,87.9,54.4,In Progress,2026-08-11,Q3 2026,active
BEN-008633,Awuor,Onyango,Female,Nyeri,Scholarship,Jomo Kenyatta University,Bachelor,2025/2026,84.9,56.5,In Progress,2026-03-09,Q1 2026,active
BEN-008635,Faith,Mbogo,Female,Meru,Scholarship,Jomo Kenyatta University,Bachelor,2025/2026,84.0,39.5,In Progress,2026-03-28,Q1 2026,active
BEN-008636,Njeri,Wafula,Female,Kisumu,Scholarship,Kenyatta University,Diploma,2024/2025,85.9,57.6,Completed,2025-07-24,Q3 2025,completed
BEN-008637,Akinyi,Mutua,Female,Nairobi,Scholarship,Jomo Kenyatta University,Bachelor,2025/2026,79.3,65.2,In Progress,2026-06-22,Q2 2026,active
BEN-008639,Mercy,Mwakio,Female,Kisumu,Scholarship,Moi University,Bachelor,2025/2026,86.4,57.5,In Progress,2026-06-14,Q2 2026,active
BEN-008640,Peter,Mutua,Male,Kisumu,Scholarship,Africa Nazarene University,Diploma,2025/2026,76.1,38.7,In Progress,2026-08-26,Q3 2026,active
BEN-008641,Onyango,Mutiso,Male,nyeri,Scholarship,Kenyatta University,Master,2024/2025,64.0,73.3,Completed,2025-02-23,Q1 2025,completed
BEN-008645,Barasa,Muthoni,Male,Nairobi,Scholarship,University of Nairobi,Diploma,2025/2026,84.9,67.0,Completed,2025-10-13,Q4 2025,completed
BEN-008646,Collins,Njenga,Male,Meru,Scholarship,Mount Kenya University,Bachelor,2024/2025,78.2,58.1,Completed,2025-08-13,Q3 2025,completed
BEN-008650,Mercy,Katana,Female,NAIROBI,Scholarship,Mount Kenya University,Bachelor,2024/2025,97.7,71.9,Completed,2025-05-18,Q2 2025,completed
BEN-008654,Mohamed,Rotich,Male,Kajiado,Scholarship,University of Nairobi,Bachelor,2025/2026,94.8,54.1,dropped out,2025-11-09,Q4 2025,dropped_out
BEN-008659,Gathoni,Gitau,Female,Kisii,Scholarship,Africa Nazarene University,Bachelor,2024/2025,86.5,71.6,Completed,2025-03-09,Q1 2025,completed
BEN-008662,Samuel,Gitau,Male,Uasin Gishu,Scholarship,Catholic University of Eastern Africa,Bachelor,2024/2025,78.8,49.0,Dropped,2025-04-03,Q2 2025,dropped_out
BEN-008664,Naisula,Onyango,Female,Bungoma,Scholarship,Africa Nazarene University,Bachelor,2026/2027,88.3,49.8,In Progress,2026-09-28,Q3 2026,active
BEN-008666,Kevin,Mutua,Male,Kakamega,Scholarship,Moi University,Diploma,2025/2026,78.3,58.7,Completed,2025-10-13,Q4 2025,completed
BEN-008667,Kelvin,Maina,Male,Kakamega,Scholarship,Africa Nazarene University,Master,2025/2026,75.7,65.3,In Progress,2026-01-27,Q1 2026,active
BEN-008668,Emily,Mohamed,Female,Kajiado,Scholarship,University of Nairobi,Master,2025/2026,76.0,49.2,Dropped,2025-11-30,Q4 2025,dropped_out
BEN-008669,Emmanuel,Owino,Male,Kilifi,Scholarship,Strathmore University,Diploma,2025/2026,74.7,42.5,Dropped,2025-09-17,Q3 2025,dropped_out
BEN-008670,Awuor,Wafula,Female,Kilifi,Scholarship,University of Nairobi,Bachelor,2024/2025,90.6,54.8,Completed,2025-05-17,Q2 2025,completed
BEN-008672,Diana,Korir,f,Nairobi,Scholarship,Moi University,Master,2026/2027,87.0,57.2,In Progress,2026-09-22,Q3 2026,active
BEN-008674,Wanjiku,Korir,Female,Machakos,Scholarship,Daystar University,Bachelor,2025/2026,74.8,84.9,In Progress,2026-07-05,Q3 2026,active
BEN-008677,Wanjiru,Wafula,Female,Kajiado,Scholarship,Jomo Kenyatta University,Diploma,2025/2026,84.1,58.6,In Progress,2026-08-24,Q3 2026,active
BEN-008678,Brian,Rotich,Male,Kajiado,Scholarship,Catholic University of Eastern Africa,Diploma,2025/2026,91.9,69.1,In Progress,2026-01-12,Q1 2026,active
BEN-008681,Kendi,Odhiambo,Female,Nairobi,Scholarship,Mount Kenya University,Diploma,2025/2026,100.0,84.6,Completed,2025-09-13,Q3 2025,completed
BEN-008683,Wekesa,Bett,Male,Nairobi,Scholarship,University of Nairobi,Bachelor,2025/2026,94.9,76.0,In Progress,2026-06-13,Q2 2026,active
BEN-008685,Rotich,Matano,Male,Machakos,Scholarship,Moi University,Bachelor,2025/2026,96.5,63.0,In Progress,2026-02-02,Q1 2026,active
BEN-008689,Grace,Achieng,Female,Nairobi,Scholarship,Daystar University,Bachelor,2025/2026,86.9,74.7,complete,2025-09-19,Q3 2025,completed
BEN-008690,Jerop,Njoroge,Female,Nairobi,Scholarship,Catholic University of Eastern Africa,Diploma,2025/2026,82.1,77.6,In Progress,2026-05-13,Q2 2026,active
BEN-008693,Timothy,Ochieng,Male,Kakamega,Scholarship,Jomo Kenyatta University,Bachelor,2025/2026,100.0,53.5,In Progress,2026-06-12,Q2 2026,active
BEN-008694,Gathoni,Korir,Female,uasin gishu,Scholarship,Catholic University of Eastern Africa,Bachelor,2025/2026,88.7,86.5,In Progress,2026-03-10,Q1 2026,active
BEN-008701,Mercy,Matano,Female,Nakuru,Scholarship,Catholic University of Eastern Africa,Master,2025/2026,84.7,48.1,In Progress,2026-06-13,Q2 2026,active
BEN-008702,Kelvin,Mutua,Male,Nairobi,Scholarship,Maseno University,Diploma,2025/2026,99.3,42.8,In Progress,2026-07-05,Q3 2026,active
BEN-008703,Zawadi,Ochieng,Female,Meru,Scholarship,Mount Kenya University,Bachelor,2025/2026,71.6,55.2,In Progress,2026-07-27,Q3 2026,active
BEN-008706,Nkatha,Korir,Female,Nyeri,Scholarship,Mount Kenya University,Bachelor,2025/2026,93.3,75.7,In Progress,2026-07-15,Q3 2026,active
BEN-008710,Cherono,Kimani,Female,Meru,Scholarship,Catholic University of Eastern Africa,Master,2024/2025,82.4,63.9,Completed,2025-07-21,Q3 2025,completed
BEN-008712,Caroline,Kilonzo,Female,meru,Scholarship,Moi University,Diploma,2026/2027,100.0,56.3,In Progress,2026-09-25,Q3 2026,active
BEN-008714,James,Musyoka,Male,Machakos,Scholarship,Maseno University,Master,2025/2026,60.7,54.8,In Progress,2026-08-24,Q3 2026,active
BEN-008716,Patrick,Mwangi,m,kiambu,Scholarship,University of Nairobi,Bachelor,2025/2026,69.4,47.6,In Progress,2026-05-18,Q2 2026,active
BEN-008718,Esther,Baya,Female,Kiambu,Scholarship,Moi University,Diploma,2025/2026,94.9,65.5,In Progress,2026-03-02,Q1 2026,active
BEN-008719,Nicholas,Ngugi,Male,Kakamega,Scholarship,Moi University,Bachelor,2025/2026,71.1,57.6,In Progress,2026-08-13,Q3 2026,active
BEN-008724,Wekesa,Otieno,Male,Nakuru,Scholarship,Africa Nazarene University,Diploma,2025/2026,77.9,83.8,In Progress,2026-01-23,Q1 2026,active
BEN-008725,Korir,Juma,Male,Mombasa,Scholarship,Strathmore University,Diploma,2025/2026,96.4,59.5,In Progress,2025-10-01,Q4 2025,active
BEN-008726,Timothy,Ngugi,Male,Nairobi,Scholarship,Mount Kenya University,Master,2025/2026,97.9,76.8,Completed,2025-09-11,Q3 2025,completed
BEN-008728,Awuor,Maina,Female,Machakos,Scholarship,Strathmore University,Bachelor,2024/2025,100.0,58.2,Dropped,2025-07-07,Q3 2025,dropped_out
BEN-008735,David,Odhiambo,Male,Machakos,Scholarship,Mount Kenya University,Diploma,2024/2025,95.5,60.4,Completed,2025-05-23,Q2 2025,completed
BEN-008737,Naisula,Hassan,Female,Nairobi,Scholarship,Moi University,Bachelor,2024/2025,100.0,53.1,complete,2025-02-28,Q1 2025,completed
BEN-008740,Faith,Abdi,female,Mombasa,Scholarship,Strathmore University,Bachelor,2025/2026,68.1,50.1,Completed,2025-09-05,Q3 2025,completed
BEN-008741,Ali,Nduta,Male,Kisumu,Scholarship,Kenyatta University,Diploma,2025/2026,72.9,55.6,In Progress,2026-08-11,Q3 2026,active
BEN-008745,Nyambura,Bett,Female,Kisumu,Scholarship,Africa Nazarene University,Master,2025/2026,75.4,40.9,In Progress,2026-07-12,Q3 2026,active
BEN-008747,Nasieku,Kamau,Female,Kiambu County,Scholarship,Kenyatta University,Bachelor,2025/2026,87.7,87.6,In Progress,2026-05-23,Q2 2026,active
BEN-008749,Brenda,Kamau,Female,Nairobi,Scholarship,Moi University,Master,2024/2025,89.8,62.7,Completed,2025-07-02,Q3 2025,completed
BEN-008754,Dennis,Katana,Male,nairobi,Scholarship,Moi University,Bachelor,2025/2026,75.8,75.6,Completed,2025-12-30,Q4 2025,completed
BEN-008755,Emmanuel,Omondi,Male,Nairobi,Scholarship,Africa Nazarene University,Diploma,2025/2026,100.0,88.9,In Progress,2026-01-05,Q1 2026,active
BEN-008759,Emily,Nduta,Female,Nakuru,Scholarship,Maseno University,Bachelor,2025/2026,93.4,73.4,Completed,2025-11-28,Q4 2025,completed
BEN-008763,Kiptoo,Baya,Male,Nyeri,Scholarship,Jomo Kenyatta University,Bachelor,2025/2026,78.9,71.7,In Progress,2026-06-29,Q2 2026,active
BEN-008766,Barasa,Njoroge,Male,Nakuru,Scholarship,Strathmore University,Master,2024/2025,93.7,64.5,Dropped,2025-05-17,Q2 2025,dropped_out
